cod_upp;upp;ano;mes;hom_doloso;lesao_corp_morte;latrocinio;hom_por_interv_policial;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_comercio;roubo_residencia;roubo_veiculo;roubo_carga;roubo_transeunte;roubo_em_coletivo;roubo_banco;roubo_cx_eletronico;roubo_celular;roubo_conducao_saque;total_roubos;furto_veiculos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;recuperacao_veiculos;armas_apreendidas;cump_mandado_prisao;ocorr_flagrante;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias
17;Mangueira;2014;11;0;0;0;0;0;9;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;6;0;2;0;5;5;0;0;0;0;0;31
18;Macacos;2014;11;0;0;0;0;13;2;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;3;0;0;0;2;2;0;0;0;0;0;25
19;Vidigal;2014;11;1;0;0;0;4;7;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;1;3;0;0;0;0;0;22
20;Nova Brasília;2014;11;0;0;0;1;1;5;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;2;4;0;0;2;3;1;2;0;0;0;0;34
21;Fazendinha;2014;11;0;0;0;0;13;6;0;0;5;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;1;4;0;0;0;4;1;0;0;0;0;0;45
22;Adeus / Baiana;2014;11;0;0;0;0;0;6;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;2;0;0;0;2;2;0;1;0;2;4;1;0;0;0;0;25
23;Alemão;2014;11;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;0;0;0;3;2;0;0;0;0;0;16
24;Chatuba;2014;11;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;1;1;0;0;0;3;0;0;0;0;0;17
25;Fé / Sereno;2014;11;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;11
26;Parque Proletário;2014;11;1;0;0;0;2;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;1;0;0;1;0;1;0;0;0;0;22
27;Vila Cruzeiro;2014;11;1;0;0;1;3;7;0;0;5;0;0;0;0;2;0;0;0;0;0;2;0;3;0;0;0;0;7;1;4;0;5;8;0;0;0;0;0;42
28;Rocinha;2014;11;0;0;0;1;5;23;1;0;5;0;0;0;0;1;0;0;0;0;0;1;1;9;0;0;0;3;13;0;2;1;10;14;0;0;0;0;0;115
29;Jacarezinho;2014;11;0;0;0;0;0;7;0;0;3;0;1;1;0;3;1;0;0;0;0;6;1;8;0;0;0;8;21;2;0;1;10;2;1;0;0;0;0;81
30;Manguinhos;2014;11;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;0;0;0;1;10;0;0;1;3;3;0;0;0;0;0;33
31;Barreira do Vasco / Tuiuti;2014;11;0;0;0;0;0;8;0;0;2;0;0;0;2;3;0;0;0;0;0;5;0;12;0;0;0;3;12;1;0;0;4;3;0;0;0;0;0;56
32;Caju;2014;11;0;0;0;0;1;2;0;0;5;0;0;0;2;0;0;0;0;0;0;2;1;6;0;0;0;2;2;0;0;0;2;6;0;0;0;0;0;27
33;Cerro-Corá;2014;11;0;0;0;0;0;6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;7;0;0;0;1;0;0;0;0;0;0;18
34;Arará / Mandela;2014;11;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;23;0;0;0;6;3;0;0;0;0;0;36
35;Lins;2014;11;0;0;0;0;8;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;8;0;0;0;1;6;0;1;2;3;0;1;0;0;0;0;42
36;Camarista Méier;2014;11;0;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;2;0;4;1;3;0;0;0;0;1;0;0;0;2;5;0;0;0;0;0;23
37;Mangueirinha;2014;11;0;0;0;0;0;6;0;0;2;0;0;0;0;1;0;0;0;0;0;1;1;4;0;0;0;1;5;0;0;3;5;5;0;0;0;0;0;36
38;Vila Kennedy;2014;11;0;0;0;0;4;16;1;1;6;1;0;5;5;15;4;0;0;0;0;36;5;21;0;0;0;2;25;13;2;1;14;15;1;0;0;0;0;176
1;Santa Marta;2014;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
2;Cidade de Deus;2014;12;2;0;0;0;13;21;5;0;16;1;0;3;1;4;1;0;0;0;0;11;0;18;0;0;0;2;11;4;1;6;9;23;5;0;0;0;0;156
3;Batam;2014;12;0;0;0;0;0;7;0;0;0;0;0;2;1;2;1;0;0;0;0;6;0;4;0;0;0;0;2;0;1;0;3;15;1;0;0;0;0;37
4;Chapéu Mangueira / Babilônia;2014;12;0;0;0;0;1;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;1;0;1;2;0;0;0;0;0;21
5;Pavão-Pavãozinho;2014;12;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;1;4;0;0;0;3;1;0;0;0;0;0;19
6;Tabajaras;2014;12;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;9;0;1;1;2;15;0;0;0;0;0;35
7;Providência;2014;12;0;0;0;0;1;11;1;0;3;0;0;0;3;1;0;0;0;0;0;4;0;2;0;0;0;3;6;0;3;22;4;6;0;0;0;0;0;68
8;Borel;2014;12;0;0;0;0;0;9;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;4;0;0;0;1;2;0;0;0;0;0;28
9;Formiga;2014;12;0;0;0;0;9;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;7;0;0;0;4;4;0;0;0;0;0;13
10;Andaraí;2014;12;3;0;0;0;14;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;6;0;1;0;2;5;0;0;0;0;0;37
11;Salgueiro;2014;12;0;0;0;0;3;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;1;0;0;1;2;0;0;0;0;0;15
12;Turano;2014;12;0;0;0;0;3;2;2;0;2;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;2;2;1;0;0;1;3;0;0;0;0;0;23
13;São João / Matriz / Queto;2014;12;0;0;0;0;0;3;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;14
14;Coroa / Fallet / Fogueteiro;2014;12;0;0;0;0;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;1;0;0;1;0;4;1;0;0;0;0;18
15;Escondidinho / Prazeres;2014;12;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;11
16;São Carlos;2014;12;0;0;0;0;5;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;0;2;3;0;0;0;0;0;21
17;Mangueira;2014;12;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;2;1;1;2;0;0;0;0;0;18
18;Macacos;2014;12;0;0;0;0;11;2;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;1;2;1;0;2;2;1;0;0;0;0;21
19;Vidigal;2014;12;0;0;0;0;3;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;1;0;4;6;0;0;0;0;0;30
20;Nova Brasília;2014;12;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;21
21;Fazendinha;2014;12;0;0;0;0;8;6;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;0;1;1;0;0;0;0;0;28
22;Adeus / Baiana;2014;12;0;0;0;0;0;7;0;0;1;0;0;1;1;1;0;0;0;0;0;6;0;0;0;0;0;0;3;2;0;0;2;4;1;0;0;0;0;34
23;Alemão;2014;12;0;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;4;0;0;1;1;2;1;0;0;0;0;20
24;Chatuba;2014;12;0;0;0;0;0;9;0;0;1;0;0;0;0;2;0;0;0;0;0;2;0;1;0;0;0;0;4;1;0;0;1;3;0;0;0;0;0;22
25;Fé / Sereno;2014;12;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;2;0;0;0;0;0;12
26;Parque Proletário;2014;12;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;2;0;1;1;1;0;0;0;0;0;10
27;Vila Cruzeiro;2014;12;0;0;0;0;1;2;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;4;0;0;0;0;2;0;0;0;1;1;2;0;0;0;0;23
28;Rocinha;2014;12;0;0;0;0;2;22;2;0;0;0;0;0;1;0;0;0;0;0;0;1;1;16;0;1;0;3;2;1;0;1;3;9;1;0;0;0;0;87
29;Jacarezinho;2014;12;0;0;0;0;0;7;0;0;6;0;0;0;0;6;0;0;0;0;0;7;2;8;0;0;0;2;13;0;0;0;8;2;1;0;0;0;0;70
30;Manguinhos;2014;12;0;0;0;0;0;6;2;0;3;1;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;0;9;0;2;0;5;8;0;0;0;0;0;49
31;Barreira do Vasco / Tuiuti;2014;12;0;0;0;0;0;6;2;0;6;2;0;0;2;4;0;0;0;0;0;12;1;10;0;0;0;0;6;1;0;0;3;5;0;0;0;0;0;56
32;Caju;2014;12;3;0;0;0;1;4;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;5;0;0;0;1;4;0;0;2;2;2;0;0;0;0;0;34
33;Cerro-Corá;2014;12;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;7
34;Arará / Mandela;2014;12;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;7;0;0;1;2;1;1;0;0;0;0;27
35;Lins;2014;12;0;0;0;1;2;7;0;0;3;0;0;0;0;2;0;0;0;1;0;3;0;3;0;0;0;0;3;0;0;0;2;9;0;0;0;0;0;32
36;Camarista Méier;2014;12;0;0;0;0;2;0;0;0;2;0;0;0;0;3;0;0;0;1;0;5;2;2;0;0;0;0;4;2;0;0;3;5;0;0;0;0;0;26
37;Mangueirinha;2014;12;0;0;0;0;0;14;0;0;2;0;0;0;1;2;0;0;0;1;0;4;1;2;0;0;0;1;7;0;0;1;8;7;0;0;0;0;0;42
38;Vila Kennedy;2014;12;0;0;0;0;1;24;0;0;1;1;0;8;4;24;4;0;0;3;0;50;5;21;0;0;0;4;24;16;2;5;16;12;1;0;0;0;0;188
1;Santa Marta;2015;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;11
2;Cidade de Deus;2015;1;1;0;0;0;11;29;0;0;9;0;0;0;0;5;1;0;0;2;0;9;2;25;0;0;0;3;23;4;2;2;23;26;3;1;0;1;0;164
3;Batam;2015;1;0;0;0;0;0;12;0;0;0;1;0;1;0;2;0;0;0;0;0;4;0;7;0;0;0;0;3;1;0;0;1;7;0;0;0;0;0;37
4;Chapéu Mangueira / Babilônia;2015;1;0;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;1;0;2;5;0;0;0;0;0;21
5;Pavão-Pavãozinho;2015;1;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;6;0;0;0;0;2;0;1;2;1;4;0;0;0;0;0;20
6;Tabajaras;2015;1;1;0;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;1;15;0;3;1;3;6;1;1;0;0;0;47
7;Providência;2015;1;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;7;0;0;0;1;3;1;0;2;1;3;2;0;0;0;0;37
8;Borel;2015;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;4;1;0;0;1;4;1;0;0;0;0;25
9;Formiga;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;5
10;Andaraí;2015;1;0;0;0;0;4;7;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;3;0;0;0;0;11;0;3;0;9;8;0;0;0;0;0;41
11;Salgueiro;2015;1;0;0;0;0;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;1;1;1;0;0;0;0;0;16
12;Turano;2015;1;0;0;0;0;5;6;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;1;0;0;0;1;5;0;0;2;3;2;0;0;0;0;0;27
13;São João / Matriz / Queto;2015;1;0;0;0;0;0;4;1;0;1;0;0;0;0;2;0;0;0;0;0;2;0;2;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;16
14;Coroa / Fallet / Fogueteiro;2015;1;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;3;0;0;1;2;4;1;0;0;0;0;24
15;Escondidinho / Prazeres;2015;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;12
16;São Carlos;2015;1;0;0;0;0;1;8;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0;0;0;1;5;0;2;0;3;4;0;0;0;1;0;31
17;Mangueira;2015;1;0;0;0;1;6;9;0;0;3;0;0;0;2;2;0;0;0;0;0;4;0;0;0;0;0;0;5;0;1;2;4;1;1;0;0;0;0;34
18;Macacos;2015;1;1;0;0;0;0;4;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;10;1;0;0;7;2;0;0;0;0;0;32
19;Vidigal;2015;1;1;0;0;0;0;7;0;0;1;0;0;0;0;1;0;0;0;0;0;2;0;10;0;0;0;1;2;0;0;0;1;9;0;0;0;0;0;34
20;Nova Brasília;2015;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;1;5;0;0;2;2;0;0;0;0;0;0;32
21;Fazendinha;2015;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;3;0;1;2;2;1;0;0;0;0;0;24
22;Adeus / Baiana;2015;1;0;0;0;0;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;19
23;Alemão;2015;1;0;0;0;0;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;1;6;2;3;0;0;0;0;33
24;Chatuba;2015;1;0;0;0;0;1;2;2;0;1;0;0;0;0;1;0;0;0;0;0;1;1;3;0;0;0;0;4;0;0;0;1;2;0;0;0;0;0;21
25;Fé / Sereno;2015;1;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;0;2;0;1;0;0;0;0;10
26;Parque Proletário;2015;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;3;0;0;0;0;0;13
27;Vila Cruzeiro;2015;1;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;4;1;1;0;1;3;0;0;0;0;0;27
28;Rocinha;2015;1;2;0;0;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;7;0;0;0;0;4;0;2;0;3;14;1;0;0;0;0;71
29;Jacarezinho;2015;1;0;0;0;0;2;8;0;0;2;3;0;0;0;5;2;0;0;0;0;13;2;18;0;0;0;4;17;2;0;3;12;8;1;0;0;0;0;111
30;Manguinhos;2015;1;0;0;0;0;0;7;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;9;1;0;0;3;1;0;0;0;0;0;27
31;Barreira do Vasco / Tuiuti;2015;1;2;0;0;0;0;5;0;0;5;0;0;0;2;1;0;0;0;1;0;4;2;9;0;0;0;3;12;4;0;0;4;5;0;0;0;0;0;56
32;Caju;2015;1;0;0;0;0;0;5;0;0;0;0;0;0;2;1;0;0;0;0;0;4;0;5;0;0;0;0;7;0;0;0;5;5;0;0;0;0;0;33
33;Cerro-Corá;2015;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;6
34;Arará / Mandela;2015;1;0;0;0;0;0;1;1;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;9;0;0;1;2;0;0;0;0;0;0;20
35;Lins;2015;1;0;0;0;0;2;11;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;5;0;0;0;2;8;4;1;1;4;1;1;0;0;0;0;52
36;Camarista Méier;2015;1;0;0;0;0;2;4;0;0;0;0;0;0;1;2;0;0;0;0;0;3;1;5;0;0;0;0;0;0;0;0;1;5;0;0;0;0;0;25
37;Mangueirinha;2015;1;1;0;0;0;0;8;0;0;1;0;0;1;2;2;0;0;0;0;0;7;0;4;0;0;0;0;4;2;0;1;4;8;1;0;0;0;0;46
38;Vila Kennedy;2015;1;1;0;0;0;0;20;0;0;2;2;0;14;2;15;0;0;0;2;0;43;5;20;0;1;0;4;8;13;1;0;9;20;0;0;0;0;0;158
1;Santa Marta;2015;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5
2;Cidade de Deus;2015;2;2;0;0;0;2;23;0;0;12;0;0;1;1;4;2;0;0;1;0;10;0;19;0;1;0;2;14;0;1;3;14;21;2;0;0;1;0;143
3;Batam;2015;2;0;0;0;0;3;2;1;0;2;0;0;1;0;1;0;0;0;0;0;2;0;2;0;0;0;0;0;2;0;1;0;1;0;1;0;0;0;20
4;Chapéu Mangueira / Babilônia;2015;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;16
5;Pavão-Pavãozinho;2015;2;0;0;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;8;1;0;0;4;1;0;0;0;0;0;31
6;Tabajaras;2015;2;0;0;0;0;8;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;4;0;0;1;1;5;0;0;0;0;0;32
7;Providência;2015;2;1;0;0;0;7;5;0;0;0;0;0;1;0;1;1;0;0;0;0;3;1;8;0;0;0;0;5;3;4;0;6;4;0;0;0;0;0;42
8;Borel;2015;2;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;1;9;0;0;0;4;1;1;0;0;0;0;29
9;Formiga;2015;2;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5
10;Andaraí;2015;2;1;0;0;0;3;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;0;0;9;2;0;0;0;0;0;34
11;Salgueiro;2015;2;0;0;0;1;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;13
12;Turano;2015;2;0;0;0;1;2;5;1;0;0;1;0;0;0;1;0;0;0;0;0;2;0;2;0;0;0;1;5;1;3;0;4;0;0;0;0;0;0;28
13;São João / Matriz / Queto;2015;2;3;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;2;3;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;20
14;Coroa / Fallet / Fogueteiro;2015;2;0;0;0;1;4;1;0;0;0;0;0;0;1;1;0;0;0;0;0;3;0;1;0;0;0;2;6;0;2;1;1;5;1;0;0;0;0;34
15;Escondidinho / Prazeres;2015;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;3;0;0;0;1;1;0;0;0;0;0;13
16;São Carlos;2015;2;1;0;0;0;1;9;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;4;0;0;0;1;4;0;2;0;3;2;2;0;0;0;0;28
17;Mangueira;2015;2;0;0;0;0;0;3;0;0;7;0;0;0;0;1;0;0;0;0;0;1;0;3;0;0;0;0;3;2;0;1;2;2;0;0;0;0;0;26
18;Macacos;2015;2;0;0;0;0;0;4;0;0;6;0;0;0;2;3;0;0;0;0;0;6;0;1;0;0;0;1;3;0;0;0;0;2;0;0;0;0;0;23
19;Vidigal;2015;2;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;0;0;5;0;2;0;0;0;0;28
20;Nova Brasília;2015;2;0;0;0;2;5;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;4;0;0;0;2;3;0;2;1;3;0;1;0;0;0;0;35
21;Fazendinha;2015;2;0;0;0;0;4;5;0;0;1;0;0;0;0;3;0;0;0;0;0;3;0;3;0;0;0;0;0;2;0;0;0;2;1;0;0;0;0;24
22;Adeus / Baiana;2015;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;4;0;1;0;0;1;1;0;0;3;2;0;0;0;0;0;16
23;Alemão;2015;2;0;0;0;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;16
24;Chatuba;2015;2;0;0;0;0;3;5;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;3;0;1;1;2;2;0;0;0;0;0;23
25;Fé / Sereno;2015;2;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;11
26;Parque Proletário;2015;2;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0;12
27;Vila Cruzeiro;2015;2;0;0;0;0;15;3;0;0;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;8;0;1;0;2;1;3;0;0;0;0;38
28;Rocinha;2015;2;2;0;0;0;0;18;0;0;1;2;0;0;1;0;0;0;0;0;0;3;0;13;0;0;0;2;4;0;0;0;4;9;2;0;0;0;0;65
29;Jacarezinho;2015;2;0;0;0;0;0;17;0;0;8;0;0;2;1;7;0;0;0;1;0;12;0;22;0;0;0;1;23;3;0;0;15;7;1;0;0;0;0;110
30;Manguinhos;2015;2;0;0;0;0;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;10
31;Barreira do Vasco / Tuiuti;2015;2;1;0;0;0;0;9;0;0;0;1;0;0;0;3;1;0;0;1;0;8;5;18;0;0;0;1;7;4;1;0;6;3;1;0;0;0;0;62
32;Caju;2015;2;0;0;0;1;3;2;0;0;0;0;0;1;1;1;0;0;0;0;0;3;0;2;0;0;0;1;10;0;1;0;4;5;0;0;0;0;0;31
33;Cerro-Corá;2015;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;6
34;Arará / Mandela;2015;2;0;0;0;0;3;1;0;0;0;0;0;1;0;1;1;0;0;0;0;3;0;1;0;0;0;0;7;0;2;1;4;0;0;0;0;0;0;20
35;Lins;2015;2;0;0;0;0;0;3;1;0;3;0;0;0;0;1;0;0;0;1;0;2;0;6;0;0;0;0;6;5;0;1;6;4;2;0;0;0;0;43
36;Camarista Méier;2015;2;0;0;0;0;0;5;0;0;2;0;0;0;0;2;0;0;0;0;0;4;1;3;0;0;0;0;0;1;4;0;4;1;1;0;0;0;0;21
37;Mangueirinha;2015;2;1;0;0;0;2;10;1;0;1;1;0;2;1;6;0;0;0;1;0;11;1;1;0;0;0;1;4;2;0;1;6;5;0;0;0;0;0;46
38;Vila Kennedy;2015;2;1;0;0;0;1;14;0;1;6;3;0;6;7;15;3;0;0;4;0;45;4;16;0;0;0;1;7;17;1;0;12;9;4;0;0;0;0;139
1;Santa Marta;2015;3;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;9
2;Cidade de Deus;2015;3;1;0;0;0;17;27;2;0;4;0;0;1;1;1;2;0;0;0;0;5;1;16;0;1;0;7;21;2;0;2;20;24;5;0;0;0;0;144
3;Batam;2015;3;0;0;0;0;1;7;0;0;1;0;0;1;1;0;0;0;0;0;0;4;0;3;0;0;0;1;1;0;0;0;1;3;1;0;0;0;0;23
4;Chapéu Mangueira / Babilônia;2015;3;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;3;0;0;0;3;1;1;0;0;0;0;20
5;Pavão-Pavãozinho;2015;3;0;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;1;1;0;0;1;4;0;0;0;0;0;21
6;Tabajaras;2015;3;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;2;8;0;0;0;3;4;1;0;0;0;0;44
7;Providência;2015;3;0;0;0;0;7;5;1;0;1;0;0;0;1;1;0;0;0;0;0;2;1;5;0;0;0;2;6;0;3;2;3;1;0;1;0;0;0;42
8;Borel;2015;3;0;0;0;0;0;7;0;0;3;0;0;0;0;1;0;0;0;0;0;1;1;3;0;0;0;0;6;0;1;0;0;2;0;0;0;0;0;28
9;Formiga;2015;3;0;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;7
10;Andaraí;2015;3;0;0;0;0;3;9;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;2;3;0;0;0;4;4;0;0;0;0;0;27
11;Salgueiro;2015;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;1;1;1;0;0;0;0;9
12;Turano;2015;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;3;2;0;0;0;2;1;0;0;1;0;0;21
13;São João / Matriz / Queto;2015;3;0;0;0;0;5;3;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;3;0;0;0;0;7;0;2;1;2;0;1;0;0;0;0;26
14;Coroa / Fallet / Fogueteiro;2015;3;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;17
